key,source,translation
"ItemType/Flavour_Hammer_Unique2","A hammer, embedded with a crystal that harnesses the power of gravity, that is incredibly powerful.","一柄锤子，嵌有一颗能够利用重力的水晶，威力惊人。"
"ItemType/Flavour_Claymore_Unique3","A lucky blacksmith turned a workshop blunder into a battlefield wonder, fusing two weapons into something new.","一个幸运的铁匠把作坊的失误变成了战场的奇迹，将两种武器融合到了一起。"
"ItemType/Flavour_TomeOfDuplication","A magical tome which when read is capable of duplicating items such as food, potions and explosives!","一本神奇的书，可以在阅读时复制食物、药水和炸药等物品！"
"ItemType/Flavour_Claymore","A massive sword that seems impossibly heavy to lift yet rests easily in a just warrior's hands. ","一把巨剑，看似难以举起，却能轻松地被一位纯正的战士握住。"
"ItemType/Flavour_WindBow","A mesmerizing bow that captures the power of the wind to fire mighty Gale Arrows.","一把令人着迷的弓，捕捉狂风的能量来发射强大的风之箭矢。"
"ItemType/Desc_HealthPotion","A potion that restores health.","能够回复生命的药水。"
"ItemType/Flavour_CorruptedSeeds_Unique1","A pouch of poisonous corrupted seeds which grow into spiky grapple vines, entangling and slowly draining the life from its victims.","一袋有毒的腐化种子，会长出带有尖刺的扭曲藤蔓，缠住敌人并缓慢地吸取受害者的生命力。"
"ItemType/Flavour_Glaive_Unique1","A relic from ages of darkness; this glaive radiates potent magical energy to ward off the undead.","一个源自黑暗时代流传下来的遗物，会散发出强大的魔法能量来免受亡灵生物的威胁。"
"ItemType/Flavour_MysteryArmor_Unique1","A seriously mysterious piece of gear, the true origins of this property-shifting armor are unknown. Some blacksmiths see a resemblance in its design to the Iron Golems.","一件极具神秘色彩的装备，这种属性可变的盔甲的真正起源尚不清楚。一些铁匠认为他的设计与铁傀儡有相似之处。"
"ItemType/Flavour_Bow","A simple but well-rounded piece of weaponry. The hunters of the Pumpkin Pastures say that a bow doesn't let you down, unlike other trinkets.","简单实用的武器。南瓜牧场的猎人说过不会像玩具装饰弓那样让你失望。"
"ItemType/Flavour_Trickbow","A sleek bow that seems to never miss its target. ","一把光滑的弓，似乎从未错失他的目标。"
"ItemType/Desc_Arrow","A small bundle of arrows","一小捆箭"
"ItemType/Flavour_Spear_Unique2","A spear that is watched over by lucky souls, bringing luck to any who wield it.","被幸运的灵魂守护着的一支长矛，为持有者带来好运。"
"ItemType/Flavour_LoveMedallion","A spell radiates from this trinket, enchanting those nearby into a trance where they must protect the holder of the medallion at all costs.","一个咒语从这个小饰物中放射出来，并迷惑住附近的人，让他们必须不惜一切代价保护这个挂坠的持有者。"
"ItemType/Desc_BurningBrewPotion","A spicy sip that will set you aflame! Damages enemies that get too close.","喝下这口无比的辛辣，你的身体就会开始燃烧！可对接近你的敌人造成伤害。"
"ItemType/Flavour_Battlestaff_Unique1","A staff that grows and shifts as it attacks, the Growing Staff is unpredictable and powerful.","一把会变化攻击方式和提升攻击力的手杖，强大且无法预测。"
"ItemType/Flavour_Pickaxe_Unique2","A strange weapon that makes a sound that no creature from the Overworld has ever made.","一个奇怪的武器，其发出的声音是这个世界中从未听过的。"
"ItemType/Desc_Sword","A sturdy and reliable blade.","一把坚固牢靠的剑。"
"ItemType/Flavour_Whip_Unique1","A sturdy whip made from thick, thorn-laden vines capable of poisoning anything it touches. Be careful not to scratch yourself!","用厚实又长满尖刺的藤蔓制成的坚固鞭子，能够使触到的任何东西中毒。注意不要划伤自己！"
"ItemType/Flavour_SnowArmor","A suit of armor that was tempered in snowmelt, protecting the wearer from the harsh cold of the tundra.","一件经过融雪淬炼的盔甲，可保护穿戴者免受冰原的严寒。"
"ItemType/Flavour_BurstCrossbow","A tactical crossbow favored by warriors and hunters alike, the Burst Crossbow is a powerful tool for any hero.","作为战士和猎人都喜欢的战术弩，爆裂弩在任何英雄手中都是一把强力工具。"
"ItemType/Desc_TotemOfRegeneration","A totem that creates a circular aura, healing you and your allies.","生成治疗光环，给你和你的队友疗伤。"
"ItemType/Flavour_Glaive_Unique2","A toxic cloud seems to follow the Venom Glaive wherever it goes...","有这把刀的地方就一定会弥漫着毒雾……"
"ItemType/Flavour_Whip","A whip made of sturdy rope, very dangerous in the right hands.","用坚固的绳索制成的鞭子，用对方法可以造成巨大伤害。"
"ItemType/Flavour_ScaleMail_Unique1","A wise armorer made this armor with care.","一个智匠的精心之作。"
"ItemType/absords_knockback","Absorbs some knockback","吸收部分击退"
"ItemType/accelerated_fire_rate","Accelerated Fire Rate","加快射速"
"ItemType/roll_trigger","Activates Rolling Triggers","触发时自动翻滚"
"ItemType/Flavour_ScatterCrossbow_Unique2","Adding electrical energy to this crossbow changed the firing sound dramatically.","在弩上加入电能后，发射的声音发生了巨大的变化。"
"ItemType/additional_knockback","Additional Knockback","额外击退效果"
"ItemType/Flavour_UpdraftTome","An ancient book filled with illegible glyphs, you feel a strange breeze as you flip through the pages.","一本满是莫辨字形的古书，翻动书页时，常有怪风拂来。"
"ItemType/Anchor","Anchor","船锚"
"ItemType/HuntingBow_Unique3","Ancient Bow","古代弓"
"ItemType/Flavour_WolfArmor_Unique1","Ancient Villager tribes created this armor to honor the fox, who is a great and agile warrior.","古代村民部落打造了这种盔甲来纪念那个伟大而敏捷的狐狸战士。"
"ItemType/Food2","Apple","苹果"
"ItemType/Void_Strike","Applies Rising Damage Multiplier","攻击后施加伤害倍数"
"ItemType/ArchersStrappings_Unique1","Archer's Armor","弓箭手护甲"
"ItemType/Flavour_ArchersStrappings_Unique1","Archer's Armor, favored by humble warriors, is cheap to make and still stops a blade.","谦虚勇士们的最爱，既便宜又足以护身。"
"ItemType/WolfArmor_Winter1","Arctic Fox Armor","北极狐护甲"
"ItemType/Arrow","Arrow Bundle","箭捆"
"ItemType/Flavour_SlowBow_Unique1","Arrows fired from this legendary bow are said to be carried by the winter winds themselves.","由这把传奇之弓发射的箭据传内含冬风特有的属性。"
"ItemType/arrows_grow_size","Arrows grow size","变大魔咒"
"ItemType/artifact_use_boost_damage","Artifact Use Boosts Damage","使用法器会提升伤害"
"ItemType/force_activates_artifacts","Artifacts activate on low HP","低生命值下自动使用法器"
"ItemType/Flavour_EmeraldArmor","As you wear the Emerald Gear during your adventures, it calls other emeralds to you as if by chance.","在冒险中穿戴绿宝石盔甲时，它会把其他绿宝石召唤出来给你，就像是偶然捡到那样。"
"ItemType/increses_attack_speed_at_low_health","Attack speed boost at low HP","低生命值下提升攻击速度"
"ItemType/RapidCrossbow_Unique2","Auto Crossbow","自动弩"
"ItemType/Axe","Axe","斧头"
"ItemType/Crossbow_Unique2","Azure Seeker","蔚蓝探索者"
"ItemType/DualCrossbows_Unique2","Baby Crossbows","幼体弩"
"ItemType/Backstabber","Backstabber","背刺利刃"
"ItemType/BattleRobe","Battle Robe","战袍"
"ItemType/Battlestaff","Battlestaff","战斗之杖"
"ItemType/Battlestaff_Unique2","Battlestaff of Terror","恐怖之杖"
"ItemType/beams_cause_damage","Beams Cause Damage","光束会造成伤害"
"ItemType/Rapier_Unique1","Bee Stinger","蜂之螫针"
"ItemType/Flavour_BeeNest","Bee lovers and the bee-loved alike are fans of the Buzzy Nest, but don't be fooled by the cute bees within - they pack a powerful sting!","爱蜜蜂的人和被蜜蜂爱的人都是嗡嗡蜂巢的粉丝，但不要被里面可爱的蜜蜂所迷惑——它们蜇人真的疼！"
"ItemType/BeenestArmor_Unique1","Beehive Armor","蜂箱护甲"
"ItemType/BeenestArmor","Beenest Armor","蜂巢护甲"
"ItemType/binds_and_chains_enemies","Binds and Chains Enemies","绑定并连接敌人"
"ItemType/WolfArmor_Unique2","Black Wolf Armor","黑狼之甲"
"ItemType/Flavour_Hammer","Blacksmiths and soldiers alike use the Great Hammer for its strength in forging and in battle.","铁匠和士兵都使用大锤，在锻造和战场上力量十足。"
"ItemType/NetherWartSporeGrenade","Blast Fungus","爆破菌"
"ItemType/Harvester_Unique1","Blightbearer","凋零者"
"ItemType/Boneclub_Unique1","Bone Cudgel","大骨棒"
"ItemType/Bow_Unique1","Bonebow","骨弓"
"ItemType/Boneclub","Boneclub","大骨棍"
"ItemType/speed_boost_when_damaged","Boost Speed after Hit","攻击后提升速度"
"ItemType/multi_charge","Boost charge shot","提升蓄力伤害"
"ItemType/Flavour_BootsOfSwiftness","Boots blessed with enchantments to allow for swift movements. Useful in uncertain times such as these.","附魔过的靴子可以让你迅速移动，在情况不明朗的时候很有用。"
"ItemType/BootsOfSwiftness","Boots of Swiftness","迅捷之靴"
"ItemType/Bow","Bow","弓"
"ItemType/SoulBow_Unique2","Bow of Lost Souls","亡魂之弓"
"ItemType/Food1","Bread","面包"
"ItemType/Desc_StrengthPotion","Briefly boosts attack damage.","短时间提高攻击伤害。"
"ItemType/Desc_DefensePotion","Briefly boosts defense.","短时间提高防御。"
"ItemType/Desc_SwiftnessPotion","Briefly boosts movement speed.","短时间提高移动速度。"
"ItemType/grapple vines","Briefly entangles mobs","短时间束缚生物"
"ItemType/Desc_GhostCloak","Briefly gain Ghost Form, allowing you to move through mobs and absorb some damage.","给予短暂的幽灵形态，可以穿过生物并吸收少许伤害。"
"ItemType/Claymore_Unique2","Broadsword","大剑"
"ItemType/Chainsword","Broken Sawblade","破损锯剑"
"ItemType/BubbleBow","Bubble Bow","气泡弓"
"ItemType/BubbleBow_Unique1","Bubble Burster","气泡爆裂弓"
"ItemType/bubbled_when_charged","Bubble damage","气泡伤害"
"ItemType/BurningOilVial","Burning Arrow Oil","灼烧箭油"
"ItemType/BurningArrow","Burning Arrows","灼烧之箭"
"ItemType/BurningBrewPotion","Burning Brew","灼烧之酿"
"ItemType/Desc_BurningArrow","Burning arrows have increased damage and set enemies on fire","灼烧之箭的伤害更高，并且能够点燃敌人"
"ItemType/burns_mobs","Burns Mobs","燃烧生物"
"ItemType/burns_nearby_enemies","Burns Nearby Enemies","燃烧附近的敌人"
"ItemType/BurstCrossbow","Burst Crossbow","爆裂弩"
"ItemType/WindBow_Unique2","Burst Gale Bow","爆裂风弓"
"ItemType/RapidCrossbow_Unique1","Butterfly Crossbow","蝴蝶弩"
"ItemType/BeeNest","Buzzy Nest","嗡嗡蜂巢"
"ItemType/Glaive_Spooky2","Cackling Broom","咯笑扫帚"
"ItemType/VoidBow_Unique1","Call of the Void","虚空召唤"
"ItemType/Desc_GiftBox","Can be used to wrap gifts.","可用于包装礼物。"
"ItemType/chance_to_gain_consumables_on_consuming_potion","Can get consumable on potion use","使用药水后获得消耗品"
"ItemType/death_barter","Can spend emeralds to cheat death","用绿宝石来骗过死神"
"ItemType/Desc_EnchantersTome","Cast random enchantments on up to two allies that will aid them in unexpected ways.","对最多两个队友施加随机魔咒，用意料外的方式帮助他们。"
"ItemType/casts_shockwaves","Casts Shockwaves","释放冲击波"
"ItemType/FullPlateArmor_Spooky2","Cauldron Armor","锅釜怪盔甲"
"ItemType/SpelunkersArmor_Unique1","Cave Crawler","深穴开拓者"
"ItemType/ChampionsArmor ","Champion's Armor","冠军之甲"
"ItemType/chance_for_arrows_to_explode","Chance for Arrows to Explode","射箭有概率造成爆炸"
"ItemType/chance_for_multishot","Chance for Multishot","有概率造成多重射击"
"ItemType/chance_of_chain_reaction","Chance of Chain Reaction","有概率产生连锁效应"
"ItemType/Shadow_Shot","Chance of Shadow Form on kills","击杀时概率触发暗影状态效果"
"ItemType/chance_enrage_mobs","Chance to Enrage Mobs","有可能会激怒敌人"
"ItemType/chance_to_gain_souls","Chance to Gain Souls","有概率吸收灵魂"
"ItemType/chance_to_regain_arrows","Chance to Regain Arrows","有概率回收箭矢"
"ItemType/sometimes_summons_bee","Chance to Summon a Bee","有概率召唤一只蜜蜂"
"ItemType/chance_to_fire_piercing_bolts","Chance to fire piercing bolts","有概率发射穿透箭"
"ItemType/may_spawn_emerald","Chance to spawn emeralds when exploring","探索中有概率生成绿宝石"
"ItemType/charged_on_item_use","Charged Attacks After Artifact Use","使用法器后蓄力下一远程攻击"
"ItemType/cooldown_reduction_charged","Charged Shot Reduces Cooldown","蓄力射击可减少冷却时间"
"ItemType/rolling_charges_next_arrow","Charged arrows after roll","翻滚后蓄力接下来的射击"
"ItemType/fires_gale_arrows","Charged arrows pull in enemies","蓄力后可牵引敌人"
"ItemType/Flavour_CowardsArmor","Cheap armor made in bulk, the Guard's Armor is a common sight in the villages of the Overworld.","批量制造的廉价盔甲，在主世界的村庄里很常见。"
"ItemType/TempestKnife_Unique2","Chill Gale knife","霜风之刃"
"ItemType/Food8","Chorus Fruit","紫颂果"
"ItemType/Claymore","Claymore","阔剑"
"ItemType/ClimbingGear","Climbing Gear","登山装"
"ItemType/CogCrossbow","Cog Crossbow","齿轮弩"
"ItemType/Desc_EyeOfEnder","Collect all the Eyes of Ender to restore the End Portal in the Stronghold.","收集所有末影之眼来重启要塞中的末地传送门。"
"ItemType/Desc_MysteryToken","Collecting a Mystery Banner instantly adds a random modifier to the mission!","收集神秘旗帜会立刻获得一个随机属性！"
"ItemType/Desc_DifficultyToken","Collecting a Threat Banner increases the threat level of the mission instantly!","收集威胁旗帜会立刻提升任务的威胁等级！"
"ItemType/Conduit","Conduit","潮涌核心"
"ItemType/continuous_attacks","Continuous attacks","连续攻击"
"ItemType/Food5","Cooked Salmon","熟鲑鱼"
"ItemType/CoralBlade","Coral Blade","珊瑚之刃"
"ItemType/CorruptedBeacon","Corrupted Beacon","腐化信标"
"ItemType/BurstCrossbow_Unique2","Corrupted Crossbow","腐化弩"
"ItemType/CorruptedBeacon_Spooky1","Corrupted Pumpkin","腐化南瓜"
"ItemType/CorruptedSeeds_Unique1","Corrupted Seeds","腐化种子"
"ItemType/Flavour_LightningRod","Crafted by Illager Geomancers, this item is enchanted with the power of a storming sky.","由灾厄村民的地卜师制作而成，附上了天空中雷暴的力量。"
"ItemType/Flavour_TempestKnife_Unique2","Crafted from the never-melting ice atop the mountain peaks, this knife is forever icy to the touch.","由山峰上从未融化的冰铸造而成，寒冷刺骨之意经久不衰。"
"ItemType/Flavour_SlowBow_Spooky2","Crafted from the webs of mighty spiders, the Webbed Bow will get you out of any sticky situation.","蛛网弓由强韧的蛛网制作而成，助你摆脱一切胶着状况。"
"ItemType/Flavour_Axe_Unique1","Crafted in the blackest depths of the Fiery Forge and enchanted with fiery powers.","铸造于烈焰锻造厂的最黑最深处，拥有烈焰的力量。"
"ItemType/Desc_SatchelOfNourishment","Crafts a random food item and throws it on the ground near you.","制作一个随机食物，并将其扔在附近的地上。"
"ItemType/crafts_arrows_on_hit","Crafts arrows on hit","命中后回收箭矢"
"ItemType/Desc_SatchelOfNeed","Crafts two random potions based on your mission and throws them on the ground near you.","根据当前任务制作两个随机药水，并将其扔在附近的地上。"
"ItemType/Desc_TotemOfShielding_Unique1","Creates a barrier that shields you and your allies from projectiles. When destroyed, it explodes and damages nearby enemies.","制造一个屏障，保护你和盟友免受投射物的伤害。被摧毁时会爆炸并对附近的敌人造成伤害。"
"ItemType/Desc_TotemOfSoulProtection","Creates a space around the totem which, when you or allies die within it, revives the player.","在图腾周围创造一片区域，当你或你的盟友在区域内死亡时，将玩家复活。"
"ItemType/Desc_Conduit","Creates a sphere of oxygenated water, protecting players from drowning.","生成一个含氧水球，保护玩家免受溺亡。"
"ItemType/Desc_IceWand","Creates large ice blocks that can crush your foes.","召唤巨大的冰块来粉碎你的敌人。"
"ItemType/Desc_TomeOfDuplication","Creates the last consumable collected.","生成上次使用的消耗品。"
"ItemType/Crossbow","Crossbow","弩"
"ItemType/CowardsArmor_Unique1","Curious Armor","奇特盔甲"
"ItemType/DoubleAxe_Unique2","Cursed Axe","诅咒之斧"
"ItemType/Cutlass","Cutlass","弯刀"
"ItemType/Daggers","Daggers","双持匕首"
"ItemType/Flavour_Daggers","Daggers are the weapon of cravens - or so folk say.","匕首是懦夫的武器 - 大概人们会这么说。"
"ItemType/damage_reduction","Damage reduction","伤害减免"
"ItemType/Cutlass_Unique2","Dancer's Sword","舞者之剑"
"ItemType/DarkArmor","Dark Armor","暗黑盔甲"
"ItemType/Flavour_DarkArmor","Dark Armor, made in the blackest depths of the Fiery Forge, is worn by the Illager royal guard.","锻造于熔炉深处最黑暗的地方，是灾厄皇家卫队的专属。"
"ItemType/Katana_Unique2","Dark Katana","暗黑武士刀"
"ItemType/deal_extra_damage","Deal Extra Damage","造成额外伤害"
"ItemType/absords_damage_taken","Deals absorbed damage during attack combo","攻击中造成额外吸收伤害"
"ItemType/DeathCapMushroom","Death Cap Mushroom","毒帽菇"
"ItemType/defeated_mobs_explode","Defeated Mobs Explode","被击杀的生物会爆炸"
"ItemType/Flavour_BardsGarb","Defensive? Sure. Fabulous? ABSOLUTELY.","防护一流？那是当然。精致华丽？本该如此。"
"ItemType/deflect_chance","Deflect enemy projectiles","偏转敌人投射物"
"ItemType/DenseBrewPotion","Dense Brew","浓稠之酿"
"ItemType/DiamondDust","Diamond Dust","钻石粉尘"
"ItemType/Pickaxe_Unique1","Diamond Pickaxe","钻石镐"
"ItemType/Sword_Unique1","Diamond Sword","钻石剑"
"ItemType/Flavour_Pickaxe_Unique1","Diamond is one of the most durable materials, making it an excellent choice for a pickaxe.","钻石是最耐用的原材料之一，用来做一把镐子再适合不过了。"
"ItemType/Flavour_SoulScythe_Spooky2","Don't ask what unnatural creature's bones were used to build this weapon. You don't want to know.","千万不要问这把武器是用什么非自然生物的骨头做的。你肯定不想知道。"
"ItemType/HeavyCrossbow_Unique1","Doom Crossbow","末日弩"
"ItemType/DoubleAxe","Double Axe","双刃斧"
"ItemType/double_projectiles","Double Projectiles","射出两支箭"
"ItemType/drop_more_consumables","Drop More Consumables","掉落更多消耗品"
"ItemType/DualCrossbows","Dual Crossbows","双持弩"
"ItemType/Flavour_DualCrossbows","Dual Crossbows are the perfect choice for a warrior with quick reflexes in a fast-paced battle.","双持弩是需要应对快节奏战斗的战士能够迅速反应的完美需求。"
"ItemType/dual_wield","Dual Wield","双持"
"ItemType/Desc_NetherWartSporeGrenade","Each fungus rolls in a different direction, then explodes and deals damage.","每个真菌会朝不同方向滚动，爆炸并造成伤害。"
"ItemType/Flavour_DeathCapMushroom","Eaten by daring warriors before battle, the Death Cap Mushroom drives fighters into a frenzy.","战斗前来一发，可以在战斗中进入狂暴状态。"
"ItemType/WindBow_Unique1","Echo of the Valley","空谷回声"
"ItemType/PowerBow_Unique1","Elite Power Bow","精英力量弓"
"ItemType/Elytra","Elytra","鞘翅"
"ItemType/EvocationRobe_Unique1","Ember Robe","灰烬长袍"
"ItemType/Emerald","Emerald","绿宝石"
"ItemType/EmeraldArmor","Emerald Gear","绿宝石盔甲"
"ItemType/Desc_Emerald","Emeralds are the currency of the Overworld. Use them to buy items and unlocks.","绿宝石是主世界的货币，可以使用他们购买和解锁物品。"
"ItemType/emits_a_chilling_aura","Emits a Chilling Aura","发出冻结光环"
"ItemType/RainbowGrass","Enchanted Grass","附魔草"
"ItemType/Flavour_DualCrossbows_Unique1","Enchanted enemies are especially vulnerable to the magic of these crossbows.","这些充满魔法的弩会对附魔的敌人造成更多的伤害。"
"ItemType/EnchantersTome","Enchanters Tome","附魔师之典"
"ItemType/Anchor_Unique1","Encrusted Anchor","覆藤船锚"
"ItemType/EnderPearl","Ender Pearl","末影珍珠"
"ItemType/BardsGarb","Entertainer's Garb","演出服"
"ItemType/itempowerrange_estimated_template","Estimated Item power: {0}","预计物品等级：{0}"
"ItemType/SoulKnife_Unique2","Eternal knife","永恒之刃"
"ItemType/even_more_projectiles","Even More Projectiles","射出更多箭矢"
"ItemType/Flavour_EmeraldArmor_Unique2","Even death itself has to pause and admire the charms of the legendary Gilded Glory armor.","即便是死亡本身也经不住这件传奇盔甲的魅力而驻足观赏。"
"ItemType/Flavour_Daggers_Unique3","Even the simplest of farmers can wield these Shear Daggers with savage results. ","即使是最朴素的农民，也可以用这把匕首造成残暴的后果。"
"ItemType/EvocationRobe","Evocation Robe","唤魔长袍"
"ItemType/Shared_Pain","Excess damage hits nearby mobs","把溢出的伤害传递给附近的生物"
"ItemType/Flavour_Axe_Unique2","Expertly crafted and a polished weapon of war, the Highland Axe also makes a daring backscratcher.","精心雕琢和打磨过的高地之斧是胆怯敌人的最佳旋转。"
"ItemType/explodes_on_impact","Explodes on Impact","命中后爆炸"
"ItemType/Desc_TNTBox","Explodes when thrown, damaging everyone in a circular area.","掷出后爆炸，给圆形范围内的所有人造成伤害。"
"ItemType/ExplodingCrossbow","Exploding Crossbow","爆炸弩"
"ItemType/explosion_damage_at_pets","Explosion at Pets' Location","在宠物所在位置造成爆炸"
"ItemType/extra_damage","Extra Damage","造成额外伤害"
"ItemType/extra_damage_to_illagers","Extra Damage to Illagers","对灾厄村民造成额外伤害"
"ItemType/extra_damage_to_undead","Extra Damage to Undead","对亡灵生物造成额外伤害"
"ItemType/Ambush","Extra damage on unsuspecting enemies","对毫无戒备的敌人造成额外伤害"
"ItemType/EyeOfEnder","Eye of Ender","末影之眼"
"ItemType/GuardianEye","Eye of the Guardian","守卫者之眼"
"ItemType/Daggers_Unique1","Fangs of Frost","寒霜獠牙"
"ItemType/fast_multiple_projectiles","Fast Multiple Projectiles","速射多重箭矢"
"ItemType/fast_thrusts","Fast Thrusts","迅刺攻击"
"ItemType/faster_projectiles","Faster Projectiles","加速射击"
"ItemType/SoulCrossbow_Unique1","Feral Soul Crossbow","野性灵魂弩"
"ItemType/Gauntlets_Unique3","Fighter's Bindings","战士之缚"
"ItemType/Shulker_Sentry","Fire shulker projectiles at nearby enemies","向附近敌人发射潜影贝导弹"
"ItemType/ExplodingCrossbow_Unique2","Firebolt Thrower","火弩箭"
"ItemType/Axe_Unique1","Firebrand","烙火"
"ItemType/chared_fires_three_arrows","Fires 3 arrows when charged","蓄力后发射3支箭"
"ItemType/fires_harpoons","Fires Harpoons","发射渔叉"
"ItemType/fires_lightning_bolts","Fires Lightning Bolts","招来落雷"
"ItemType/Desc_GuardianEye","Fires a beam of energy that locks you into place as it deals damage to enemies in its path.","将你锁在原地并发射一束能量，对光束中的敌人造成伤害。"
"ItemType/Desc_CorruptedBeacon","Fires a high-powered beam that continuously damages mobs.","发射高能光束造成伤害。"
"ItemType/Desc_CorruptedBeacon_Spooky1","Fires a high-powered beam that continuously damages mobs.","发射高能光束造成伤害。"
"ItemType/FireworkBomb","Firework Bomb","烟火炸弹"
"ItemType/Desc_FireworksArrow","Firework arrows explode on impact, causing massive damage.","命中后会爆炸，造成巨额伤害。"
"ItemType/FireworksArrow","Fireworks Arrow","烟火之箭"
"ItemType/FireworksArrowItem","Fireworks Arrow","烟火之箭"
"ItemType/Shadow_Barb","First shot won't break Shadow Form","下次射击不会打破暗影状态效果"
"ItemType/FishingRod","Fishing Rod","钓鱼竿"
"ItemType/Mace_Unique2","Flail","链锤"
"ItemType/FlamingQuiver","Flaming Quiver","燃烧箭袋"
"ItemType/Flavour_VoidTouchedBlades_Unique1","Forged by the survivors of a doomed expedition to the End, these twin blades carry dark secrets.","这把双刃由命中注定前往末地远征的生还者锻造，携带着黑暗的秘密。"
"ItemType/Flavour_Longbow_Unique1","Forged from fossilized coral, the Guardian Bow is a remnant from sunken civilizations of lost ages. ","由珊瑚化石铸造而成的守卫者之弓是已沉没文明的遗迹。 "
"ItemType/Spear_Unique2","Fortune spear","幸运长矛"
"ItemType/Flavour_CogCrossbow_Unique1","Found in the farthest reaches of the Nether, the Pride of the Piglins is both vintage and vicious.","一把既有年头又凶残的武器，发现于下界的最远端。"
"ItemType/WolfArmor_Unique1","Fox Armor","狐狸甲"
"ItemType/freezes_on_impact","Freezes on Impact","命中后冻结"
"ItemType/Rapier_Unique2","Freezing Foil","霜冻花剑"
"ItemType/SnowArmor_Unique1","Frost Armor","冰霜盔甲"
"ItemType/PhantomArmor_Unique1","Frost Bite","冰霜之吻"
"ItemType/Flavour_PhantomArmor_Unique1","Frost Bite remembers the icy winds which once flowed beneath the wings of mighty Phantoms.","冰霜之吻令人忆起强大的幻翼翅膀下曾卷起的刺骨寒风。"
"ItemType/SoulScythe_Unique2","Frost Scythe","冰霜长镰"
"ItemType/Claymore_Winter1","Frost Slayer","冰霜杀手"
"ItemType/FullPlateArmor_Unique1","Full Metal Armor","全金属盔甲"
"ItemType/Flavour_FullPlateArmor_Unique1","Full Metal Armor is destined for the great defenders of the Overworld.","穿上这个盔甲的人注定要成为这个世界的伟大守护者。"
"ItemType/soul_heal_increase","Gain health from souls","从灵魂中汲取生命值"
"ItemType/gain_health_when_exploring","Gain health when exploring","从探索中汲取生命值"
"ItemType/gains_speed_after_dodge","Gains Speed after Dodge","翻滚后提高速度"
"ItemType/Gauntlets","Gauntlets","护手"
"ItemType/Flavour_Gauntlets","Gauntlets call back to an ancient style of hand to hand combat.","护手的历史悠久，可以追溯到古时候的肉搏战。"
"ItemType/GhostCloak","Ghost Cloak","幽灵战袍"
"ItemType/GhostArmor_Unique1","Ghost Kindler","幽灵亲和者"
"ItemType/GhostArmor","Ghostly Armor","幽灵盔甲"
"ItemType/GiftBox","Gift Box","礼物箱"
"ItemType/Flavour_Claymore_Unique1","Gifted to one of the Arch-Illager's most distinguished generals upon their conquest of the Squid Coast - this runeblade is infused with dark witchcraft. ","这是攻占鱿鱼海岸后，奇厄教主赐给他最杰出的统领的礼物 - 上面注满了黑魔法。"
"ItemType/Emerald_Armor_Unique2","Gilded Glory","镶金荣光"
"ItemType/Desc_BootsOfSwiftness","Gives a short boost to movement speed.","给予短时间速度加成。"
"ItemType/extra_dodge","Gives an extra roll","给予一次额外翻滚"
"ItemType/increases_critical_hit_chance","Gives critical hit chance","提升暴击概率"
"ItemType/Desc_TormentQuiver","Gives slow arrows that knocks back mobs and passes through walls.","发出慢速箭，可以穿过墙壁并击退生物。"
"ItemType/Desc_FlamingQuiver","Gives you Burning Arrows.","给你几只燃烧的箭矢。"
"ItemType/Desc_HeavyHarpoonQuiver","Gives you Harpoons.","给你几只渔叉。"
"ItemType/Desc_ThunderingQuiver","Gives you Thundering Arrows.","给你几只雷霆箭矢。"
"ItemType/Desc_Void Quiver","Gives you Void Touched Arrows.","给你几支脆弱箭矢。"
"ItemType/Desc_MysteryBoxArmor","Gives you a random armor","随机给予你一件护甲"
"ItemType/Desc_MysteryBoxGear","Gives you a random armor, ranged weapon or melee weapon","随机给予你一件护甲、远程武器或近战武器"
"ItemType/Desc_MysteryBoxArtifact","Gives you a random artifact","随机给予你一件法器"
"ItemType/Desc_MysteryBoxAny","Gives you a random artifact, armor, ranged weapon or melee weapon","随机给予你一件法器、护甲、远程武器或近战武器"
"ItemType/Desc_MysteryBoxMelee","Gives you a random melee weapon","随机给予你一件近战武器"
"ItemType/Desc_MysteryBoxRanged","Gives you a random ranged weapon","随机给予你一件远程武器"
"ItemType/Glaive","Glaive","长柄刀"
"ItemType/SquidArmor_Unique1","Glow Squid Armor","发光鱿鱼甲"
"ItemType/ClimbingGear_Unique2","Goat Gear","山羊装"
"ItemType/Gold","Gold","金锭",""
"ItemType/PiglinArmor_Unique1","Golden Piglin Armor","黄金猪灵盔甲"
"ItemType/Desc_Gold","Golds is the object of interest in the Nether. Piglins strive to get it above all other.","金子是下界的关注点。猪灵对其需求高于其他一切。"
"ItemType/GolemKit","Golem Kit","傀儡用具"
"ItemType/GongOfWeakening","Gong of Weakening","弱化之锣"
"ItemType/Flavour_ChampionsArmor","Granted to the champions of the Overworld by the free villagers as a token of their thanks for many years of protection and assistance. The mark of a true hero.","由全体自由的村民共同授予世界守护者的护甲，以感谢这些年的保护和帮助。真正的英雄才配有此物。"
"ItemType/Desc_IcePotion","Grants a small defense boost and resistance to freezing effects.","增强防御力并抵抗霜冻效果。"
"ItemType/Desc_BackstabbersBrew","Grants invisibility and boosts your next melee attack.","隐身并提高下一近战攻击的伤害。"
"ItemType/Desc_DenseBrewPotion","Grants resistance to pushbacks and melee damage.","增强击退抗性和近战伤害。"
